호선,통행일자,역명,구분,이용인원
1,2022-07-23,귤현,승차,842
1,2022-07-23,귤현,하차,979
1,2022-07-24,귤현,승차,617
1,2022-07-24,귤현,하차,683
1,2022-07-25,귤현,승차,1184
1,2022-07-25,귤현,하차,1490
1,2022-07-26,귤현,승차,1245
1,2022-07-26,귤현,하차,1597
1,2022-07-27,귤현,승차,1181
1,2022-07-27,귤현,하차,1520
1,2022-07-28,귤현,승차,1208
1,2022-07-28,귤현,하차,1515
1,2022-07-29,귤현,승차,1197
1,2022-07-29,귤현,하차,1444
1,2022-07-30,귤현,승차,771
1,2022-07-30,귤현,하차,838
1,2022-07-31,귤현,승차,558
1,2022-07-31,귤현,하차,592
1,2022-08-01,귤현,승차,977
1,2022-08-01,귤현,하차,1250
1,2022-08-02,귤현,승차,1053
1,2022-08-02,귤현,하차,1290
1,2022-08-03,귤현,승차,1001
1,2022-08-03,귤현,하차,1287
1,2022-08-04,귤현,승차,1114
1,2022-08-04,귤현,하차,1465
1,2022-08-05,귤현,승차,1175
1,2022-08-05,귤현,하차,1446
1,2022-08-06,귤현,승차,828
1,2022-08-06,귤현,하차,927
1,2022-08-07,귤현,승차,613
1,2022-08-07,귤현,하차,735
1,2022-08-08,귤현,승차,1088
1,2022-08-08,귤현,하차,1363
1,2022-08-09,귤현,승차,1051
1,2022-08-09,귤현,하차,1347
1,2022-08-10,귤현,승차,1150
1,2022-08-10,귤현,하차,1451
1,2022-08-11,귤현,승차,1107
1,2022-08-11,귤현,하차,1465
1,2022-08-12,귤현,승차,1211
1,2022-08-12,귤현,하차,1525
1,2022-08-13,귤현,승차,783
1,2022-08-13,귤현,하차,871
1,2022-08-14,귤현,승차,629
1,2022-08-14,귤현,하차,686
1,2022-08-15,귤현,승차,653
1,2022-08-15,귤현,하차,636
1,2022-08-16,귤현,승차,1193
1,2022-08-16,귤현,하차,1502
1,2022-08-17,귤현,승차,1243
1,2022-08-17,귤현,하차,1574
1,2022-08-18,귤현,승차,1250
1,2022-08-18,귤현,하차,1625
1,2022-08-19,귤현,승차,1321
1,2022-08-19,귤현,하차,1598
1,2022-08-20,귤현,승차,876
1,2022-08-20,귤현,하차,974
1,2022-08-21,귤현,승차,644
1,2022-08-21,귤현,하차,657
1,2022-08-22,귤현,승차,1233
1,2022-08-22,귤현,하차,1623
1,2022-08-23,귤현,승차,1286
1,2022-08-23,귤현,하차,1626
1,2022-08-24,귤현,승차,1234
1,2022-08-24,귤현,하차,1671
1,2022-08-25,귤현,승차,1242
1,2022-08-25,귤현,하차,1649
1,2022-08-26,귤현,승차,1275
1,2022-08-26,귤현,하차,1578
1,2022-08-27,귤현,승차,937
1,2022-08-27,귤현,하차,1039
1,2022-08-28,귤현,승차,662
1,2022-08-28,귤현,하차,742
1,2022-08-29,귤현,승차,1322
1,2022-08-29,귤현,하차,1708
1,2022-08-30,귤현,승차,1171
1,2022-08-30,귤현,하차,1538
1,2022-08-31,귤현,승차,1285
1,2022-08-31,귤현,하차,1657
1,2022-09-01,귤현,승차,1334
1,2022-09-01,귤현,하차,1744
1,2022-09-02,귤현,승차,1381
1,2022-09-02,귤현,하차,1775
1,2022-09-03,귤현,승차,945
1,2022-09-03,귤현,하차,1037
1,2022-09-04,귤현,승차,605
1,2022-09-04,귤현,하차,668
1,2022-09-05,귤현,승차,1149
1,2022-09-05,귤현,하차,1493
1,2022-09-06,귤현,승차,1166
1,2022-09-06,귤현,하차,1604
1,2022-09-07,귤현,승차,1343
1,2022-09-07,귤현,하차,1734
1,2022-09-08,귤현,승차,1360
1,2022-09-08,귤현,하차,1768
1,2022-09-09,귤현,승차,540
1,2022-09-09,귤현,하차,670
1,2022-09-10,귤현,승차,467
1,2022-09-10,귤현,하차,547
1,2022-09-11,귤현,승차,598
1,2022-09-11,귤현,하차,602
1,2022-09-12,귤현,승차,657
1,2022-09-12,귤현,하차,716
1,2022-09-13,귤현,승차,1245
1,2022-09-13,귤현,하차,1634
1,2022-09-14,귤현,승차,1274
1,2022-09-14,귤현,하차,1746
1,2022-09-15,귤현,승차,1365
1,2022-09-15,귤현,하차,1831
1,2022-09-16,귤현,승차,1365
1,2022-09-16,귤현,하차,1810
1,2022-09-17,귤현,승차,933
1,2022-09-17,귤현,하차,1054
1,2022-09-18,귤현,승차,725
1,2022-09-18,귤현,하차,778
1,2022-09-19,귤현,승차,1322
1,2022-09-19,귤현,하차,1721
1,2022-09-20,귤현,승차,1382
1,2022-09-20,귤현,하차,1870
1,2022-09-21,귤현,승차,1329
1,2022-09-21,귤현,하차,1799
1,2022-09-22,귤현,승차,1363
1,2022-09-22,귤현,하차,1823
1,2022-09-23,귤현,승차,1363
1,2022-09-23,귤현,하차,1852
1,2022-09-24,귤현,승차,984
1,2022-09-24,귤현,하차,1076
1,2022-09-25,귤현,승차,721
1,2022-09-25,귤현,하차,807
1,2022-09-26,귤현,승차,1339
1,2022-09-26,귤현,하차,1835
1,2022-09-27,귤현,승차,1337
1,2022-09-27,귤현,하차,1804
1,2022-09-28,귤현,승차,1370
1,2022-09-28,귤현,하차,1844
1,2022-09-29,귤현,승차,1407
1,2022-09-29,귤현,하차,1840
1,2022-09-30,귤현,승차,1397
1,2022-09-30,귤현,하차,1808
1,2022-10-01,귤현,승차,923
1,2022-10-01,귤현,하차,1067
1,2022-10-02,귤현,승차,697
1,2022-10-02,귤현,하차,766
1,2022-10-03,귤현,승차,578
1,2022-10-03,귤현,하차,658
1,2022-10-04,귤현,승차,1303
1,2022-10-04,귤현,하차,1759
1,2022-10-05,귤현,승차,1350
1,2022-10-05,귤현,하차,1834
1,2022-10-06,귤현,승차,1322
1,2022-10-06,귤현,하차,1836
1,2022-10-07,귤현,승차,1347
1,2022-10-07,귤현,하차,1908
1,2022-10-08,귤현,승차,892
1,2022-10-08,귤현,하차,1018
1,2022-10-09,귤현,승차,620
1,2022-10-09,귤현,하차,684
1,2022-10-10,귤현,승차,711
1,2022-10-10,귤현,하차,772
1,2022-10-11,귤현,승차,1307
1,2022-10-11,귤현,하차,1785
1,2022-10-12,귤현,승차,1260
1,2022-10-12,귤현,하차,1778
1,2022-10-13,귤현,승차,1304
1,2022-10-13,귤현,하차,1784
1,2022-10-14,귤현,승차,1350
1,2022-10-14,귤현,하차,1882
1,2022-10-15,귤현,승차,1001
1,2022-10-15,귤현,하차,1066
1,2022-10-16,귤현,승차,679
1,2022-10-16,귤현,하차,763
1,2022-10-17,귤현,승차,1217
1,2022-10-17,귤현,하차,1635
1,2022-10-18,귤현,승차,1323
1,2022-10-18,귤현,하차,1828
1,2022-10-19,귤현,승차,1309
1,2022-10-19,귤현,하차,1767
1,2022-10-20,귤현,승차,1269
1,2022-10-20,귤현,하차,1742
1,2022-10-21,귤현,승차,1327
1,2022-10-21,귤현,하차,1790
1,2022-10-22,귤현,승차,935
1,2022-10-22,귤현,하차,1117
1,2022-10-23,귤현,승차,648
1,2022-10-23,귤현,하차,693
1,2022-10-24,귤현,승차,1294
1,2022-10-24,귤현,하차,1682
1,2022-10-25,귤현,승차,1339
1,2022-10-25,귤현,하차,1757
1,2022-10-26,귤현,승차,1313
1,2022-10-26,귤현,하차,1738
1,2022-10-27,귤현,승차,1337
1,2022-10-27,귤현,하차,1825
1,2022-10-28,귤현,승차,1270
1,2022-10-28,귤현,하차,1754
1,2022-10-29,귤현,승차,898
1,2022-10-29,귤현,하차,1075
1,2022-10-30,귤현,승차,670
1,2022-10-30,귤현,하차,733
1,2022-10-31,귤현,승차,1232
1,2022-10-31,귤현,하차,1661
1,2022-11-01,귤현,승차,1252
1,2022-11-01,귤현,하차,1770
1,2022-11-02,귤현,승차,1328
1,2022-11-02,귤현,하차,1858
1,2022-11-03,귤현,승차,1229
1,2022-11-03,귤현,하차,1751
1,2022-11-04,귤현,승차,1364
1,2022-11-04,귤현,하차,1750
1,2022-11-05,귤현,승차,817
1,2022-11-05,귤현,하차,978
1,2022-11-06,귤현,승차,643
1,2022-11-06,귤현,하차,689
1,2022-11-07,귤현,승차,1233
1,2022-11-07,귤현,하차,1714
1,2022-11-08,귤현,승차,1272
1,2022-11-08,귤현,하차,1750
1,2022-11-09,귤현,승차,1262
1,2022-11-09,귤현,하차,1759
1,2022-11-10,귤현,승차,1299
1,2022-11-10,귤현,하차,1763
1,2022-11-11,귤현,승차,1294
1,2022-11-11,귤현,하차,1683
1,2022-11-12,귤현,승차,838
1,2022-11-12,귤현,하차,968
1,2022-11-13,귤현,승차,590
1,2022-11-13,귤현,하차,692
1,2022-11-14,귤현,승차,1212
1,2022-11-14,귤현,하차,1663
1,2022-11-15,귤현,승차,1220
1,2022-11-15,귤현,하차,1690
1,2022-11-16,귤현,승차,1244
1,2022-11-16,귤현,하차,1670
1,2022-11-17,귤현,승차,1177
1,2022-11-17,귤현,하차,1671
1,2022-11-18,귤현,승차,1266
1,2022-11-18,귤현,하차,1723
1,2022-11-19,귤현,승차,870
1,2022-11-19,귤현,하차,1014
1,2022-11-20,귤현,승차,681
1,2022-11-20,귤현,하차,688
1,2022-11-21,귤현,승차,1214
1,2022-11-21,귤현,하차,1700
1,2022-11-22,귤현,승차,1240
1,2022-11-22,귤현,하차,1734
1,2022-11-23,귤현,승차,1252
1,2022-11-23,귤현,하차,1751
1,2022-11-24,귤현,승차,1294
1,2022-11-24,귤현,하차,1728
1,2022-11-25,귤현,승차,1307
1,2022-11-25,귤현,하차,1798
1,2022-11-26,귤현,승차,833
1,2022-11-26,귤현,하차,1030
1,2022-11-27,귤현,승차,608
1,2022-11-27,귤현,하차,684
1,2022-11-28,귤현,승차,1207
1,2022-11-28,귤현,하차,1641
1,2022-11-29,귤현,승차,1189
1,2022-11-29,귤현,하차,1718
1,2022-11-30,귤현,승차,1217
1,2022-11-30,귤현,하차,1688
1,2022-12-01,귤현,승차,1201
1,2022-12-01,귤현,하차,1659
1,2022-12-02,귤현,승차,1255
1,2022-12-02,귤현,하차,1720
1,2022-12-03,귤현,승차,875
1,2022-12-03,귤현,하차,964
1,2022-12-04,귤현,승차,580
1,2022-12-04,귤현,하차,669
1,2022-12-05,귤현,승차,1144
1,2022-12-05,귤현,하차,1625
1,2022-12-06,귤현,승차,1168
1,2022-12-06,귤현,하차,1641
1,2022-12-07,귤현,승차,1186
1,2022-12-07,귤현,하차,1680
1,2022-12-08,귤현,승차,1208
1,2022-12-08,귤현,하차,1706
1,2022-12-09,귤현,승차,1218
1,2022-12-09,귤현,하차,1675
1,2022-12-10,귤현,승차,858
1,2022-12-10,귤현,하차,928
1,2022-12-11,귤현,승차,633
1,2022-12-11,귤현,하차,682
1,2022-12-12,귤현,승차,1224
1,2022-12-12,귤현,하차,1683
1,2022-12-13,귤현,승차,1220
1,2022-12-13,귤현,하차,1687
1,2022-12-14,귤현,승차,1211
1,2022-12-14,귤현,하차,1626
1,2022-12-15,귤현,승차,1190
1,2022-12-15,귤현,하차,1695
1,2022-12-16,귤현,승차,1231
1,2022-12-16,귤현,하차,1684
1,2022-12-17,귤현,승차,930
1,2022-12-17,귤현,하차,1045
1,2022-12-18,귤현,승차,648
1,2022-12-18,귤현,하차,652
1,2022-12-19,귤현,승차,1064
1,2022-12-19,귤현,하차,1529
1,2022-12-20,귤현,승차,1163
1,2022-12-20,귤현,하차,1593
1,2022-12-21,귤현,승차,1232
1,2022-12-21,귤현,하차,1718
1,2022-12-22,귤현,승차,1140
1,2022-12-22,귤현,하차,1614
1,2022-12-23,귤현,승차,1065
1,2022-12-23,귤현,하차,1425
1,2022-12-24,귤현,승차,722
1,2022-12-24,귤현,하차,824
1,2022-12-25,귤현,승차,596
1,2022-12-25,귤현,하차,625
1,2022-12-26,귤현,승차,1056
1,2022-12-26,귤현,하차,1444
1,2022-12-27,귤현,승차,1166
1,2022-12-27,귤현,하차,1573
1,2022-12-28,귤현,승차,1135
1,2022-12-28,귤현,하차,1526
1,2022-12-29,귤현,승차,1139
1,2022-12-29,귤현,하차,1498
1,2022-12-30,귤현,승차,1145
1,2022-12-30,귤현,하차,1503
1,2022-12-31,귤현,승차,774
1,2022-12-31,귤현,하차,830
1,2023-01-01,귤현,승차,530
1,2023-01-01,귤현,하차,570
1,2023-01-02,귤현,승차,1074
1,2023-01-02,귤현,하차,1438
1,2023-01-03,귤현,승차,1123
1,2023-01-03,귤현,하차,1521
1,2023-01-04,귤현,승차,1126
1,2023-01-04,귤현,하차,1505
1,2023-01-05,귤현,승차,1132
1,2023-01-05,귤현,하차,1582
1,2023-01-06,귤현,승차,1167
1,2023-01-06,귤현,하차,1615
1,2023-01-07,귤현,승차,793
1,2023-01-07,귤현,하차,904
1,2023-01-08,귤현,승차,552
1,2023-01-08,귤현,하차,638
1,2023-01-09,귤현,승차,1119
1,2023-01-09,귤현,하차,1499
1,2023-01-10,귤현,승차,1181
1,2023-01-10,귤현,하차,1605
1,2023-01-11,귤현,승차,1143
1,2023-01-11,귤현,하차,1585
1,2023-01-12,귤현,승차,1106
1,2023-01-12,귤현,하차,1539
1,2023-01-13,귤현,승차,1130
1,2023-01-13,귤현,하차,1518
1,2023-01-14,귤현,승차,802
1,2023-01-14,귤현,하차,915
1,2023-01-15,귤현,승차,587
1,2023-01-15,귤현,하차,656
1,2023-01-16,귤현,승차,1100
1,2023-01-16,귤현,하차,1541
1,2023-01-17,귤현,승차,1155
1,2023-01-17,귤현,하차,1579
1,2023-01-18,귤현,승차,1159
1,2023-01-18,귤현,하차,1567
1,2023-01-19,귤현,승차,1140
1,2023-01-19,귤현,하차,1605
1,2023-01-20,귤현,승차,1093
1,2023-01-20,귤현,하차,1440
1,2023-01-21,귤현,승차,446
1,2023-01-21,귤현,하차,538
1,2023-01-22,귤현,승차,482
1,2023-01-22,귤현,하차,483
1,2023-01-23,귤현,승차,529
1,2023-01-23,귤현,하차,571
1,2023-01-24,귤현,승차,479
1,2023-01-24,귤현,하차,492
1,2023-01-25,귤현,승차,1040
1,2023-01-25,귤현,하차,1354
1,2023-01-26,귤현,승차,1177
1,2023-01-26,귤현,하차,1670
1,2023-01-27,귤현,승차,1141
1,2023-01-27,귤현,하차,1507
1,2023-01-28,귤현,승차,755
1,2023-01-28,귤현,하차,926
1,2023-01-29,귤현,승차,550
1,2023-01-29,귤현,하차,656
1,2023-01-30,귤현,승차,1135
1,2023-01-30,귤현,하차,1592
1,2023-01-31,귤현,승차,1125
1,2023-01-31,귤현,하차,1583
1,2023-02-01,귤현,승차,1155
1,2023-02-01,귤현,하차,1592
1,2023-02-02,귤현,승차,1154
1,2023-02-02,귤현,하차,1615
1,2023-02-03,귤현,승차,1186
1,2023-02-03,귤현,하차,1605
1,2023-02-04,귤현,승차,823
1,2023-02-04,귤현,하차,963
1,2023-02-05,귤현,승차,554
1,2023-02-05,귤현,하차,599
1,2023-02-06,귤현,승차,1206
1,2023-02-06,귤현,하차,1656
1,2023-02-07,귤현,승차,1207
1,2023-02-07,귤현,하차,1664
1,2023-02-08,귤현,승차,1275
1,2023-02-08,귤현,하차,1713
1,2023-02-09,귤현,승차,1161
1,2023-02-09,귤현,하차,1611
1,2023-02-10,귤현,승차,1185
1,2023-02-10,귤현,하차,1594
1,2023-02-11,귤현,승차,844
1,2023-02-11,귤현,하차,960
1,2023-02-12,귤현,승차,641
1,2023-02-12,귤현,하차,708
1,2023-02-13,귤현,승차,1156
1,2023-02-13,귤현,하차,1602
1,2023-02-14,귤현,승차,1197
1,2023-02-14,귤현,하차,1628
1,2023-02-15,귤현,승차,1171
1,2023-02-15,귤현,하차,1609
1,2023-02-16,귤현,승차,1200
1,2023-02-16,귤현,하차,1624
1,2023-02-17,귤현,승차,1264
1,2023-02-17,귤현,하차,1656
1,2023-02-18,귤현,승차,849
1,2023-02-18,귤현,하차,996
1,2023-02-19,귤현,승차,576
1,2023-02-19,귤현,하차,670
1,2023-02-20,귤현,승차,1156
1,2023-02-20,귤현,하차,1630
1,2023-02-21,귤현,승차,1161
1,2023-02-21,귤현,하차,1645
1,2023-02-22,귤현,승차,1181
1,2023-02-22,귤현,하차,1632
1,2023-02-23,귤현,승차,1194
1,2023-02-23,귤현,하차,1709
1,2023-02-24,귤현,승차,1233
1,2023-02-24,귤현,하차,1635
1,2023-02-25,귤현,승차,816
1,2023-02-25,귤현,하차,971
1,2023-02-26,귤현,승차,619
1,2023-02-26,귤현,하차,722
1,2023-02-27,귤현,승차,1113
1,2023-02-27,귤현,하차,1593
1,2023-02-28,귤현,승차,1219
1,2023-02-28,귤현,하차,1574
1,2023-03-01,귤현,승차,663
1,2023-03-01,귤현,하차,775
1,2023-03-02,귤현,승차,1237
1,2023-03-02,귤현,하차,1721
1,2023-03-03,귤현,승차,1226
1,2023-03-03,귤현,하차,1704
1,2023-03-04,귤현,승차,881
1,2023-03-04,귤현,하차,987
1,2023-03-05,귤현,승차,603
1,2023-03-05,귤현,하차,713
1,2023-03-06,귤현,승차,1253
1,2023-03-06,귤현,하차,1716
1,2023-03-07,귤현,승차,1273
1,2023-03-07,귤현,하차,1792
1,2023-03-08,귤현,승차,1247
1,2023-03-08,귤현,하차,1753
1,2023-03-09,귤현,승차,1197
1,2023-03-09,귤현,하차,1735
1,2023-03-10,귤현,승차,1296
1,2023-03-10,귤현,하차,1811
1,2023-03-11,귤현,승차,852
1,2023-03-11,귤현,하차,996
1,2023-03-12,귤현,승차,625
1,2023-03-12,귤현,하차,652
1,2023-03-13,귤현,승차,1206
1,2023-03-13,귤현,하차,1657
1,2023-03-14,귤현,승차,1251
1,2023-03-14,귤현,하차,1802
1,2023-03-15,귤현,승차,1253
1,2023-03-15,귤현,하차,1705
1,2023-03-16,귤현,승차,1262
1,2023-03-16,귤현,하차,1833
1,2023-03-17,귤현,승차,1333
1,2023-03-17,귤현,하차,1782
1,2023-03-18,귤현,승차,1014
1,2023-03-18,귤현,하차,1074
1,2023-03-19,귤현,승차,689
1,2023-03-19,귤현,하차,724
1,2023-03-20,귤현,승차,1274
1,2023-03-20,귤현,하차,1785
1,2023-03-21,귤현,승차,1309
1,2023-03-21,귤현,하차,1871
1,2023-03-22,귤현,승차,1314
1,2023-03-22,귤현,하차,1895
1,2023-03-23,귤현,승차,1313
1,2023-03-23,귤현,하차,1876
1,2023-03-24,귤현,승차,1316
1,2023-03-24,귤현,하차,1808
1,2023-03-25,귤현,승차,905
1,2023-03-25,귤현,하차,989
1,2023-03-26,귤현,승차,728
1,2023-03-26,귤현,하차,757
1,2023-03-27,귤현,승차,1292
1,2023-03-27,귤현,하차,1846
1,2023-03-28,귤현,승차,1283
1,2023-03-28,귤현,하차,1834
1,2023-03-29,귤현,승차,1276
1,2023-03-29,귤현,하차,1875
1,2023-03-30,귤현,승차,1250
1,2023-03-30,귤현,하차,1856
1,2023-03-31,귤현,승차,1330
1,2023-03-31,귤현,하차,1823
1,2023-04-01,귤현,승차,973
1,2023-04-01,귤현,하차,1022
1,2023-04-02,귤현,승차,694
1,2023-04-02,귤현,하차,839
1,2023-04-03,귤현,승차,1342
1,2023-04-03,귤현,하차,1867
1,2023-04-04,귤현,승차,1362
1,2023-04-04,귤현,하차,1933
1,2023-04-05,귤현,승차,1180
1,2023-04-05,귤현,하차,1738
1,2023-04-06,귤현,승차,1213
1,2023-04-06,귤현,하차,1849
1,2023-04-07,귤현,승차,1378
1,2023-04-07,귤현,하차,1908
1,2023-04-08,귤현,승차,912
1,2023-04-08,귤현,하차,1061
1,2023-04-09,귤현,승차,676
1,2023-04-09,귤현,하차,742
1,2023-04-10,귤현,승차,1306
1,2023-04-10,귤현,하차,1879
1,2023-04-11,귤현,승차,1224
1,2023-04-11,귤현,하차,1820
1,2023-04-12,귤현,승차,1279
1,2023-04-12,귤현,하차,1869
1,2023-04-13,귤현,승차,1305
1,2023-04-13,귤현,하차,1925
1,2023-04-14,귤현,승차,1318
1,2023-04-14,귤현,하차,1835
1,2023-04-15,귤현,승차,852
1,2023-04-15,귤현,하차,995
1,2023-04-16,귤현,승차,674
1,2023-04-16,귤현,하차,776
1,2023-04-17,귤현,승차,1307
1,2023-04-17,귤현,하차,1892
1,2023-04-18,귤현,승차,1246
1,2023-04-18,귤현,하차,1830
1,2023-04-19,귤현,승차,1330
1,2023-04-19,귤현,하차,1986
1,2023-04-20,귤현,승차,1491
1,2023-04-20,귤현,하차,1973
1,2023-04-21,귤현,승차,1495
1,2023-04-21,귤현,하차,1949
1,2023-04-22,귤현,승차,930
1,2023-04-22,귤현,하차,1030
1,2023-04-23,귤현,승차,698
1,2023-04-23,귤현,하차,807
1,2023-04-24,귤현,승차,1303
1,2023-04-24,귤현,하차,1885
1,2023-04-25,귤현,승차,1274
1,2023-04-25,귤현,하차,1892
1,2023-04-26,귤현,승차,1308
1,2023-04-26,귤현,하차,1876
1,2023-04-27,귤현,승차,1340
1,2023-04-27,귤현,하차,1962
1,2023-04-28,귤현,승차,1298
1,2023-04-28,귤현,하차,1905
1,2023-04-29,귤현,승차,834
1,2023-04-29,귤현,하차,952
1,2023-04-30,귤현,승차,669
1,2023-04-30,귤현,하차,806
1,2023-05-01,귤현,승차,834
1,2023-05-01,귤현,하차,1120
1,2023-05-02,귤현,승차,1375
1,2023-05-02,귤현,하차,1947
1,2023-05-03,귤현,승차,1320
1,2023-05-03,귤현,하차,1911
1,2023-05-04,귤현,승차,1312
1,2023-05-04,귤현,하차,1919
1,2023-05-05,귤현,승차,561
1,2023-05-05,귤현,하차,731
1,2023-05-06,귤현,승차,710
1,2023-05-06,귤현,하차,850
1,2023-05-07,귤현,승차,699
1,2023-05-07,귤현,하차,728
1,2023-05-08,귤현,승차,1333
1,2023-05-08,귤현,하차,1908
1,2023-05-09,귤현,승차,1344
1,2023-05-09,귤현,하차,1966
1,2023-05-10,귤현,승차,1318
1,2023-05-10,귤현,하차,1994
1,2023-05-11,귤현,승차,1317
1,2023-05-11,귤현,하차,1965
1,2023-05-12,귤현,승차,1300
1,2023-05-12,귤현,하차,1948
1,2023-05-13,귤현,승차,1014
1,2023-05-13,귤현,하차,1198
1,2023-05-14,귤현,승차,734
1,2023-05-14,귤현,하차,804
1,2023-05-15,귤현,승차,1318
1,2023-05-15,귤현,하차,1924
1,2023-05-16,귤현,승차,1270
1,2023-05-16,귤현,하차,1940
1,2023-05-17,귤현,승차,1278
1,2023-05-17,귤현,하차,1950
1,2023-05-18,귤현,승차,1300
1,2023-05-18,귤현,하차,1864
1,2023-05-19,귤현,승차,1364
1,2023-05-19,귤현,하차,2027
1,2023-05-20,귤현,승차,931
1,2023-05-20,귤현,하차,1081
1,2023-05-21,귤현,승차,720
1,2023-05-21,귤현,하차,815
1,2023-05-22,귤현,승차,1333
1,2023-05-22,귤현,하차,1923
1,2023-05-23,귤현,승차,1288
1,2023-05-23,귤현,하차,1892
1,2023-05-24,귤현,승차,1302
1,2023-05-24,귤현,하차,1964
1,2023-05-25,귤현,승차,1289
1,2023-05-25,귤현,하차,1969
1,2023-05-26,귤현,승차,1364
1,2023-05-26,귤현,하차,1985
1,2023-05-27,귤현,승차,704
1,2023-05-27,귤현,하차,831
1,2023-05-28,귤현,승차,585
1,2023-05-28,귤현,하차,715
1,2023-05-29,귤현,승차,787
1,2023-05-29,귤현,하차,854
1,2023-05-30,귤현,승차,1316
1,2023-05-30,귤현,하차,1975
1,2023-05-31,귤현,승차,1292
1,2023-05-31,귤현,하차,1994
1,2023-06-01,귤현,승차,1355
1,2023-06-01,귤현,하차,1997
1,2023-06-02,귤현,승차,1380
1,2023-06-02,귤현,하차,1929
1,2023-06-03,귤현,승차,910
1,2023-06-03,귤현,하차,1021
1,2023-06-04,귤현,승차,722
1,2023-06-04,귤현,하차,812
1,2023-06-05,귤현,승차,1166
1,2023-06-05,귤현,하차,1676
1,2023-06-06,귤현,승차,696
